T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,DATE,YEAR,MONTH,HEAVY_RAIN,HEATWAVE,EXTREME_RAIN,TEMP_ANOMALY,TEMP_MA30,TEMP_RANGE,TEMP_MA7,RAIN_MA7
29.72,32.44,27.05,84.56,1.41,5.11,2023-09-02,2023,9,False,0,0,3.8713140604467817,28.828333333333333,5.389999999999997,29.42285714285714,2.5014285714285633
29.05,31.55,26.66,87.63,1.88,11.17,2023-09-03,2023,9,False,0,0,3.2013140604467836,28.833000000000002,4.890000000000001,29.465714285714284,3.9357142857142775
27.8,29.69,26.6,91.97,3.09,28.24,2023-09-04,2023,9,False,0,0,1.9513140604467836,28.787,3.09,29.245714285714286,7.961428571428563
28.22,31.19,26.07,90.65,3.33,14.77,2023-09-05,2023,9,False,0,0,2.3713140604467817,28.75633333333333,5.120000000000001,29.092857142857145,9.489999999999991
28.27,30.77,26.26,91.57,3.21,11.51,2023-09-06,2023,9,False,0,0,2.4213140604467824,28.769,4.509999999999998,28.884285714285713,11.114285714285705
28.37,31.32,26.18,91.92,3.26,15.75,2023-09-07,2023,9,False,0,0,2.521314060446784,28.76966666666667,5.140000000000001,28.647142857142857,12.95857142857142
27.7,29.61,26.13,92.66,3.35,18.93,2023-09-08,2023,9,False,0,0,1.8513140604467822,28.727,3.4800000000000004,28.44714285714286,15.068571428571419
28.35,31.17,26.3,88.18,2.74,6.84,2023-09-09,2023,9,False,0,0,2.5013140604467843,28.688333333333336,4.870000000000001,28.251428571428573,15.315714285714277
28.7,32.18,25.81,87.57,2.84,0.03,2023-09-10,2023,9,False,0,0,2.851314060446782,28.667666666666666,6.370000000000001,28.201428571428572,13.724285714285704
28.47,31.44,26.56,88.24,1.86,0.96,2023-09-11,2023,9,False,0,0,2.6213140604467817,28.696,4.880000000000003,28.297142857142855,9.82714285714285
29.2,32.64,26.35,84.71,1.13,7.95,2023-09-12,2023,9,False,0,0,3.351314060446782,28.728333333333335,6.289999999999999,28.437142857142856,8.852857142857136
28.41,31.08,26.2,89.48,4.21,5.53,2023-09-13,2023,9,False,0,0,2.561314060446783,28.705,4.879999999999999,28.45714285714286,7.998571428571421
28.12,29.88,26.98,92.46,5.66,17.61,2023-09-14,2023,9,False,0,0,2.271314060446784,28.683,2.8999999999999986,28.421428571428574,8.264285714285707
27.99,29.83,26.87,93.0,3.69,9.27,2023-09-15,2023,9,False,0,0,2.1413140604467813,28.648666666666667,2.9599999999999973,28.46285714285714,6.8842857142857055
29.02,32.34,26.49,85.01,1.23,2.59,2023-09-16,2023,9,False,0,0,3.1713140604467824,28.667333333333332,5.850000000000005,28.55857142857143,6.277142857142849
29.13,32.99,25.77,85.61,1.95,1.7,2023-09-17,2023,9,False,0,0,3.281314060446782,28.684,7.220000000000002,28.62,6.515714285714279
28.49,31.43,25.9,89.07,1.98,6.43,2023-09-18,2023,9,False,0,0,2.6413140604467813,28.67,5.530000000000001,28.622857142857146,7.29714285714285
28.15,31.29,25.57,89.6,2.51,9.96,2023-09-19,2023,9,False,0,0,2.3013140604467814,28.65,5.719999999999999,28.47285714285714,7.5842857142857065
27.52,29.65,25.8,92.69,3.53,14.5,2023-09-20,2023,9,False,0,0,1.6713140604467824,28.613,3.849999999999998,28.345714285714283,8.865714285714278
27.81,29.49,26.56,92.23,5.66,20.39,2023-09-21,2023,9,False,0,0,1.9613140604467816,28.587666666666667,2.9299999999999997,28.30142857142857,9.262857142857134
27.74,29.79,26.5,92.51,4.62,17.28,2023-09-22,2023,9,False,0,0,1.8913140604467813,28.55366666666667,3.289999999999999,28.26571428571429,10.40714285714285
27.9,30.37,26.07,90.99,3.97,7.48,2023-09-23,2023,9,False,0,0,2.0513140604467814,28.546333333333333,4.300000000000001,28.10571428571428,11.10571428571428
27.78,30.26,26.25,91.18,2.51,12.81,2023-09-24,2023,9,False,0,0,1.931314060446784,28.55,4.010000000000002,27.912857142857142,12.692857142857134
27.76,30.46,25.8,90.46,2.16,3.23,2023-09-25,2023,9,False,0,0,1.9113140604467844,28.53033333333333,4.66,27.80857142857143,12.235714285714279
28.34,32.03,25.68,87.11,1.8,1.74,2023-09-26,2023,9,False,0,0,2.4913140604467827,28.516666666666666,6.350000000000001,27.83571428571429,11.061428571428563
28.64,32.45,25.41,85.85,1.44,0.05,2023-09-27,2023,9,False,0,0,2.7913140604467834,28.493333333333332,7.040000000000003,27.995714285714286,8.99714285714285
28.49,31.26,25.88,88.85,1.89,1.25,2023-09-28,2023,9,False,0,0,2.6413140604467813,28.466666666666665,5.380000000000003,28.092857142857145,6.262857142857135
28.4,30.86,26.38,90.82,2.82,5.16,2023-09-29,2023,9,False,0,0,2.5513140604467814,28.42233333333333,4.48,28.187142857142856,4.531428571428563
27.23,28.93,26.28,94.6,4.98,55.93,2023-09-30,2023,9,True,0,1,1.3813140604467833,28.329,2.6499999999999986,28.091428571428573,11.452857142857136
27.62,30.09,25.9,91.91,5.04,18.29,2023-10-01,2023,10,False,0,0,1.7713140604467839,28.279666666666667,4.190000000000001,28.06857142857143,12.235714285714277
27.98,30.99,25.87,89.99,3.39,9.68,2023-10-02,2023,10,False,0,0,2.1313140604467833,28.221666666666668,5.119999999999997,28.099999999999998,13.157142857142848
27.17,29.51,25.5,92.06,3.56,45.23,2023-10-03,2023,10,False,0,0,1.3213140604467846,28.159,4.010000000000002,27.93285714285715,19.369999999999987
27.58,29.25,26.53,93.84,5.83,18.05,2023-10-04,2023,10,False,0,0,1.7313140604467812,28.151666666666667,2.719999999999999,27.78142857142857,21.94142857142856
27.27,29.33,25.79,92.8,5.28,18.61,2023-10-05,2023,10,False,0,0,1.4213140604467824,28.12,3.539999999999999,27.607142857142858,24.42142857142856
27.6,31.42,24.27,90.08,3.47,5.69,2023-10-06,2023,10,False,0,0,1.7513140604467843,28.09766666666667,7.150000000000002,27.492857142857144,24.497142857142848
28.32,31.74,25.4,87.15,1.65,2.83,2023-10-07,2023,10,False,0,0,2.471314060446783,28.096,6.34,27.648571428571426,16.911428571428562
28.53,32.26,25.26,86.51,1.99,0.61,2023-10-08,2023,10,False,0,0,2.681314060446784,28.12366666666667,6.9999999999999964,27.77857142857143,14.385714285714277
28.33,31.64,25.47,83.66,2.37,0.06,2023-10-09,2023,10,False,0,0,2.481314060446781,28.122999999999998,6.170000000000002,27.82857142857143,13.011428571428562
28.59,32.54,24.83,81.31,1.96,0.0,2023-10-10,2023,10,False,0,0,2.7413140604467827,28.119333333333334,7.710000000000001,28.031428571428567,6.549999999999991
28.49,32.45,24.23,78.77,1.76,0.0,2023-10-11,2023,10,False,0,0,2.6413140604467813,28.12,8.220000000000002,28.16142857142857,3.971428571428562
28.26,32.44,23.67,75.89,1.71,0.0,2023-10-12,2023,10,False,0,0,2.4113140604467844,28.088666666666665,8.769999999999996,28.302857142857142,1.3128571428571338
27.79,31.85,23.32,68.83,1.59,0.0,2023-10-13,2023,10,False,0,0,1.941314060446782,28.067999999999998,8.530000000000001,28.330000000000002,0.49999999999999084
26.95,31.46,22.46,73.54,2.02,0.0,2023-10-14,2023,10,False,0,0,1.1013140604467822,28.029,9.0,28.134285714285713,0.09571428571427656
25.63,30.92,19.99,76.88,2.08,0.0,2023-10-15,2023,10,False,0,0,-0.21868593955321813,27.950333333333333,10.930000000000003,27.72,0.008571428571419435
26.57,31.06,21.73,76.33,1.68,0.0,2023-10-16,2023,10,False,0,0,0.7213140604467831,27.868666666666666,9.329999999999998,27.468571428571426,0.0
27.12,30.81,23.07,73.63,0.99,0.0,2023-10-17,2023,10,False,0,0,1.2713140604467839,27.801666666666666,7.739999999999998,27.25857142857143,0.0
26.0,30.29,22.35,83.92,2.21,0.0,2023-10-18,2023,10,False,0,0,0.15131406044678286,27.718666666666664,7.939999999999998,26.90285714285714,0.0
25.37,29.67,21.23,83.7,2.37,0.0,2023-10-19,2023,10,False,0,0,-0.47868593955321614,27.625999999999998,8.440000000000001,26.490000000000002,0.0
24.57,29.44,20.51,83.23,2.56,0.0,2023-10-20,2023,10,False,0,0,-1.2786859395532169,27.52766666666667,8.93,26.029999999999998,0.0
23.84,29.14,19.19,83.34,2.9,0.0,2023-10-21,2023,10,False,0,0,-2.0086859395532173,27.395333333333333,9.95,25.585714285714285,0.0
24.56,29.13,19.95,82.7,2.45,0.0,2023-10-22,2023,10,False,0,0,-1.2886859395532184,27.28933333333333,9.18,25.43285714285714,0.0
25.25,29.3,22.23,87.73,2.28,11.57,2023-10-23,2023,10,False,0,0,-0.5986859395532171,27.201,7.07,25.244285714285713,1.6528571428571337
25.4,29.53,22.55,88.58,3.68,3.28,2023-10-24,2023,10,False,0,0,-0.44868593955321856,27.121666666666666,6.98,24.99857142857143,2.121428571428562
25.33,29.45,22.58,88.59,2.7,0.62,2023-10-25,2023,10,False,0,0,-0.5186859395532188,27.040666666666667,6.870000000000001,24.90285714285714,2.209999999999991
25.49,30.02,21.11,81.3,2.12,0.03,2023-10-26,2023,10,False,0,0,-0.3586859395532187,26.945666666666668,8.91,24.919999999999998,2.214285714285705
24.99,29.14,20.78,81.36,1.93,0.03,2023-10-27,2023,10,False,0,0,-0.8586859395532187,26.824,8.36,24.98,2.2185714285714195
24.08,28.79,20.29,78.23,2.26,0.01,2023-10-28,2023,10,False,0,0,-1.7686859395532188,26.677,8.5,25.014285714285712,2.219999999999991
23.06,28.5,18.09,76.02,2.42,0.0,2023-10-29,2023,10,False,0,0,-2.7886859395532184,26.499000000000002,10.41,24.8,2.219999999999991
23.61,28.91,18.6,76.37,2.21,0.0,2023-10-30,2023,10,False,0,0,-2.2386859395532177,26.378333333333334,10.309999999999999,24.565714285714286,0.567142857142848
24.23,29.11,18.44,76.64,1.95,0.01,2023-10-31,2023,10,False,0,0,-1.6186859395532167,26.265333333333334,10.669999999999998,24.398571428571426,0.09999999999999086
24.52,29.67,19.89,80.74,2.4,0.71,2023-11-01,2023,11,False,0,0,-1.3286859395532176,26.15,9.780000000000001,24.282857142857143,0.1128571428571337
25.11,29.91,20.26,80.85,2.11,0.0,2023-11-02,2023,11,False,0,0,-0.7386859395532177,26.081333333333337,9.649999999999999,24.228571428571428,0.10857142857141942
25.71,29.57,21.3,79.33,1.69,2.97,2023-11-03,2023,11,False,0,0,-0.1386859395532163,26.019,8.27,24.33142857142857,0.5285714285714195
26.03,29.95,21.66,79.33,1.33,1.97,2023-11-04,2023,11,False,0,0,0.181314060446784,25.977666666666664,8.29,24.610000000000003,0.8085714285714195
25.17,29.58,21.68,84.5,2.18,0.21,2023-11-05,2023,11,False,0,0,-0.6786859395532154,25.896666666666665,7.899999999999999,24.91142857142857,0.8385714285714194
23.38,28.3,19.62,78.45,2.63,0.0,2023-11-06,2023,11,False,0,0,-2.468685939553218,25.732000000000003,8.68,24.878571428571426,0.8385714285714194
22.53,27.8,18.17,75.08,2.18,0.0,2023-11-07,2023,11,False,0,0,-3.318685939553216,25.531999999999996,9.629999999999999,24.635714285714283,0.8371428571428481
21.78,27.62,16.59,74.54,2.23,0.0,2023-11-08,2023,11,False,0,0,-4.068685939553216,25.313666666666666,11.030000000000001,24.244285714285713,0.7357142857142767
21.85,27.61,15.76,71.95,2.14,0.0,2023-11-09,2023,11,False,0,0,-3.9986859395532157,25.089,11.85,23.778571428571432,0.7357142857142767
22.11,27.56,16.58,76.65,2.14,0.0,2023-11-10,2023,11,False,0,0,-3.7386859395532177,24.87633333333333,10.98,23.264285714285712,0.31142857142856234
22.36,27.91,17.28,81.35,2.32,0.0,2023-11-11,2023,11,False,0,0,-3.4886859395532177,24.679666666666666,10.629999999999999,22.740000000000002,0.029999999999990864
22.35,28.02,17.67,84.41,2.69,0.0,2023-11-12,2023,11,False,0,0,-3.4986859395532157,24.498333333333335,10.349999999999998,22.337142857142858,0.0
22.02,27.81,17.58,85.04,3.03,0.0,2023-11-13,2023,11,False,0,0,-3.8286859395532176,24.334,10.23,22.142857142857146,0.0
21.79,27.68,16.46,81.5,2.77,0.0,2023-11-14,2023,11,False,0,0,-4.058685939553218,24.206,11.219999999999999,22.03714285714286,0.0
22.32,27.46,17.01,79.68,2.54,0.0,2023-11-15,2023,11,False,0,0,-3.528685939553217,24.064333333333334,10.45,22.114285714285717,0.0
22.64,27.09,19.29,84.62,3.09,0.61,2023-11-16,2023,11,False,0,0,-3.2086859395532166,23.915000000000003,7.800000000000001,22.22714285714286,0.087142857142848
23.92,28.05,21.34,88.76,4.97,0.83,2023-11-17,2023,11,False,0,0,-1.9286859395532154,23.845666666666666,6.710000000000001,22.485714285714288,0.20571428571427658
23.99,28.55,19.19,83.39,2.12,0.1,2023-11-18,2023,11,False,0,0,-1.8586859395532187,23.799666666666667,9.36,22.71857142857143,0.21999999999999087
23.31,28.24,19.35,82.91,2.74,0.0,2023-11-19,2023,11,False,0,0,-2.5386859395532184,23.75766666666667,8.889999999999997,22.85571428571429,0.21999999999999087
22.33,27.77,17.29,83.49,2.75,0.0,2023-11-20,2023,11,False,0,0,-3.518685939553219,23.70733333333333,10.48,22.9,0.21999999999999087
22.78,27.84,18.53,81.32,2.59,0.0,2023-11-21,2023,11,False,0,0,-3.068685939553216,23.648000000000003,9.309999999999999,23.041428571428572,0.21999999999999087
20.75,26.79,16.31,78.96,2.74,0.0,2023-11-22,2023,11,False,0,0,-5.098685939553217,23.498,10.48,22.81714285714286,0.21999999999999087
19.58,25.79,14.31,79.31,2.67,0.0,2023-11-23,2023,11,False,0,0,-6.268685939553219,23.304,11.479999999999999,22.38,0.1328571428571337
19.6,26.28,13.84,78.95,2.7,0.0,2023-11-24,2023,11,False,0,0,-6.248685939553216,23.113,12.440000000000001,21.762857142857143,0.01428571428570515
19.96,26.95,14.54,80.13,2.85,0.0,2023-11-25,2023,11,False,0,0,-5.888685939553216,22.92866666666667,12.41,21.187142857142856,0.0
20.64,27.18,15.17,81.08,3.04,0.0,2023-11-26,2023,11,False,0,0,-5.208685939553217,22.783666666666665,12.01,20.805714285714288,0.0
20.2,25.19,15.8,84.53,2.29,0.0,2023-11-27,2023,11,False,0,0,-5.648685939553218,22.654333333333334,9.39,20.50142857142857,0.0
20.87,27.4,15.36,80.99,2.38,0.0,2023-11-28,2023,11,False,0,0,-4.978685939553216,22.58133333333333,12.04,20.228571428571428,0.0
21.35,27.71,15.44,81.29,2.78,0.0,2023-11-29,2023,11,False,0,0,-4.498685939553216,22.505999999999997,12.270000000000001,20.314285714285717,0.0
22.38,28.4,17.3,83.96,2.84,0.0,2023-11-30,2023,11,False,0,0,-3.468685939553218,22.444333333333336,11.099999999999998,20.714285714285715,0.0
22.36,28.54,17.44,83.33,2.95,0.0,2023-12-01,2023,12,False,0,0,-3.4886859395532177,22.372333333333334,11.099999999999998,21.108571428571427,0.0
22.73,28.4,18.2,82.94,2.68,0.0,2023-12-02,2023,12,False,0,0,-3.1186859395532167,22.293,10.2,21.504285714285714,0.0
22.81,28.79,18.27,82.12,2.74,0.0,2023-12-03,2023,12,False,0,0,-3.0386859395532184,22.19633333333333,10.52,21.814285714285713,0.0
22.46,27.93,17.63,82.14,2.68,0.0,2023-12-04,2023,12,False,0,0,-3.3886859395532163,22.077333333333335,10.3,22.13714285714286,0.0
22.36,26.06,19.69,80.83,1.96,0.32,2023-12-05,2023,12,False,0,0,-3.4886859395532177,21.983666666666668,6.369999999999997,22.349999999999998,0.04571428571427658
20.89,23.3,19.26,89.0,3.15,16.17,2023-12-06,2023,12,False,0,0,-4.958685939553217,21.900666666666666,4.039999999999999,22.284285714285716,2.355714285714277
21.2,24.43,19.23,90.76,3.35,17.46,2023-12-07,2023,12,False,0,0,-4.648685939553218,21.856333333333335,5.199999999999999,22.115714285714287,4.849999999999992
20.9,25.49,17.92,88.41,3.13,9.42,2023-12-08,2023,12,False,0,0,-4.948685939553219,21.827,7.569999999999997,21.907142857142855,6.195714285714277
19.65,25.53,15.78,82.89,3.19,0.09,2023-12-09,2023,12,False,0,0,-6.198685939553219,21.753666666666668,9.750000000000002,21.467142857142857,6.208571428571419
18.48,24.7,13.03,74.53,2.47,0.0,2023-12-10,2023,12,False,0,0,-7.368685939553217,21.63266666666667,11.67,20.84857142857143,6.208571428571419
16.59,23.89,10.99,73.93,3.16,0.0,2023-12-11,2023,12,False,0,0,-9.258685939553217,21.440333333333335,12.9,20.009999999999998,6.208571428571419
16.6,23.81,10.08,71.95,2.69,0.0,2023-12-12,2023,12,False,0,0,-9.248685939553216,21.248666666666665,13.729999999999999,19.187142857142856,6.162857142857134
17.47,24.8,10.63,66.6,2.48,0.0,2023-12-13,2023,12,False,0,0,-8.378685939553218,21.096999999999998,14.17,18.698571428571427,3.852857142857134
16.7,23.56,10.73,69.94,2.54,0.0,2023-12-14,2023,12,False,0,0,-9.148685939553218,20.927333333333333,12.829999999999998,18.055714285714284,1.3585714285714194
15.81,23.12,9.73,73.04,2.87,0.0,2023-12-15,2023,12,False,0,0,-10.038685939553217,20.71033333333333,13.39,17.32857142857143,0.012857142857133722
15.68,23.2,8.95,70.57,2.72,0.0,2023-12-16,2023,12,False,0,0,-10.168685939553217,20.478333333333335,14.25,16.76142857142857,0.0
15.87,23.38,9.13,68.43,2.72,0.0,2023-12-17,2023,12,False,0,0,-9.978685939553218,20.21,14.249999999999998,16.388571428571428,0.0
15.56,23.12,9.44,73.6,3.0,0.0,2023-12-18,2023,12,False,0,0,-10.288685939553217,19.929,13.680000000000001,16.24142857142857,0.0
15.57,23.13,9.7,73.89,3.24,0.0,2023-12-19,2023,12,False,0,0,-10.278685939553217,19.671,13.43,16.094285714285714,0.0
15.73,23.23,10.01,79.73,3.39,0.0,2023-12-20,2023,12,False,0,0,-10.118685939553217,19.451000000000004,13.22,15.845714285714285,0.0
16.69,23.8,10.61,80.37,3.06,0.0,2023-12-21,2023,12,False,0,0,-9.158685939553216,19.247999999999998,13.190000000000001,15.844285714285714,0.0
17.92,24.46,12.15,82.52,2.56,0.0,2023-12-22,2023,12,False,0,0,-7.928685939553215,19.153666666666663,12.31,16.145714285714288,0.0
18.83,25.28,14.12,82.51,2.43,0.0,2023-12-23,2023,12,False,0,0,-7.018685939553219,19.128666666666668,11.160000000000002,16.595714285714287,0.0
18.43,24.8,12.94,82.92,2.63,0.0,2023-12-24,2023,12,False,0,0,-7.418685939553217,19.08966666666667,11.860000000000001,16.961428571428574,0.0
18.87,25.08,13.09,80.61,2.45,0.0,2023-12-25,2023,12,False,0,0,-6.978685939553216,19.05333333333333,11.989999999999998,17.434285714285714,0.0
19.26,25.42,14.05,79.39,2.32,0.0,2023-12-26,2023,12,False,0,0,-6.588685939553216,19.007333333333335,11.370000000000001,17.961428571428574,0.0
18.96,25.26,13.9,82.9,2.42,0.0,2023-12-27,2023,12,False,0,0,-6.888685939553216,18.966,11.360000000000001,18.422857142857143,0.0
18.64,25.06,13.38,82.14,2.49,0.0,2023-12-28,2023,12,False,0,0,-7.208685939553217,18.891666666666666,11.679999999999998,18.701428571428576,0.0
18.39,25.11,12.87,81.07,2.91,0.0,2023-12-29,2023,12,False,0,0,-7.458685939553217,18.793,12.24,18.768571428571427,0.0
17.96,24.85,12.83,80.97,3.3,0.0,2023-12-30,2023,12,False,0,0,-7.888685939553216,18.645666666666667,12.020000000000001,18.64428571428572,0.0
16.84,24.11,11.72,76.38,3.32,0.0,2023-12-31,2023,12,False,0,0,-9.008685939553217,18.461666666666666,12.389999999999999,18.41714285714286,0.0
16.18,23.69,10.31,75.29,2.9,0.0,2024-01-01,2024,1,False,0,0,-9.668685939553217,18.243333333333332,13.38,18.032857142857143,0.0
15.56,23.04,9.95,72.21,3.11,0.0,2024-01-02,2024,1,False,0,0,-10.288685939553217,18.00166666666667,13.09,17.504285714285714,0.0
15.79,23.91,8.76,72.35,3.07,0.0,2024-01-03,2024,1,False,0,0,-10.058685939553218,17.779333333333334,15.15,17.05142857142857,0.0
17.39,24.05,10.5,71.01,2.47,0.0,2024-01-04,2024,1,False,0,0,-8.458685939553217,17.613666666666667,13.55,16.872857142857143,0.0
18.15,24.66,12.29,76.22,2.61,0.0,2024-01-05,2024,1,False,0,0,-7.698685939553219,17.522333333333332,12.370000000000001,16.83857142857143,0.0
18.86,25.52,13.1,78.17,2.6,0.0,2024-01-06,2024,1,False,0,0,-6.988685939553218,17.444333333333336,12.42,16.967142857142854,0.0
18.62,25.0,13.34,82.27,2.93,0.0,2024-01-07,2024,1,False,0,0,-7.228685939553216,17.368333333333332,11.66,17.22142857142857,0.0
18.58,25.88,12.9,79.9,3.16,0.0,2024-01-08,2024,1,False,0,0,-7.268685939553219,17.332666666666668,12.979999999999999,17.564285714285713,0.0
17.33,24.41,11.51,73.15,3.22,0.0,2024-01-09,2024,1,False,0,0,-8.518685939553219,17.294333333333334,12.9,17.817142857142855,0.0
18.13,25.47,10.59,69.68,2.36,0.0,2024-01-10,2024,1,False,0,0,-7.718685939553218,17.345666666666666,14.879999999999999,18.15142857142857,0.0
17.9,24.42,13.37,79.36,3.17,0.0,2024-01-11,2024,1,False,0,0,-7.948685939553219,17.389,11.050000000000002,18.224285714285713,0.0
14.69,22.37,8.37,70.26,3.41,0.0,2024-01-12,2024,1,False,0,0,-11.158685939553218,17.296333333333333,14.000000000000002,17.729999999999997,0.0
14.23,21.88,7.7,70.27,3.05,0.0,2024-01-13,2024,1,False,0,0,-11.618685939553217,17.214,14.18,17.068571428571428,0.0
13.87,21.62,7.31,67.91,2.81,0.0,2024-01-14,2024,1,False,0,0,-11.978685939553218,17.149333333333335,14.310000000000002,16.389999999999997,0.0
14.43,21.46,7.88,68.51,2.67,0.0,2024-01-15,2024,1,False,0,0,-11.418685939553217,17.107666666666667,13.580000000000002,15.797142857142857,0.0
15.41,22.11,10.38,70.66,2.04,0.0,2024-01-16,2024,1,False,0,0,-10.438685939553217,17.092333333333332,11.729999999999999,15.522857142857143,0.0
16.32,23.71,9.61,71.85,1.77,0.03,2024-01-17,2024,1,False,0,0,-9.528685939553217,17.117666666666665,14.100000000000001,15.264285714285716,0.00428571428570515
17.07,22.53,12.68,82.47,1.65,6.36,2024-01-18,2024,1,False,0,0,-8.778685939553217,17.167666666666666,9.850000000000001,15.145714285714286,0.9128571428571338
17.67,23.65,13.74,81.3,2.89,1.23,2024-01-19,2024,1,False,0,0,-8.178685939553215,17.232333333333333,9.909999999999998,15.571428571428571,1.0885714285714196
16.68,23.51,10.53,74.74,2.83,0.01,2024-01-20,2024,1,False,0,0,-9.168685939553217,17.232000000000003,12.980000000000002,15.921428571428573,1.089999999999991
16.2,22.89,11.15,73.69,2.69,0.1,2024-01-21,2024,1,False,0,0,-9.648685939553218,17.174666666666667,11.74,16.254285714285714,1.1042857142857052
14.37,22.39,8.27,64.25,3.6,0.0,2024-01-22,2024,1,False,0,0,-11.478685939553218,17.026,14.120000000000001,16.245714285714286,1.1042857142857052
15.84,22.85,8.15,58.78,2.12,0.0,2024-01-23,2024,1,False,0,0,-10.008685939553217,16.939666666666668,14.700000000000001,16.307142857142857,1.1042857142857052
15.24,18.94,12.23,71.21,1.27,4.95,2024-01-24,2024,1,False,0,0,-10.608685939553217,16.818666666666665,6.710000000000001,16.15285714285714,1.807142857142848
15.48,22.74,9.58,77.61,2.13,0.19,2024-01-25,2024,1,False,0,0,-10.368685939553217,16.692666666666664,13.159999999999998,15.925714285714287,0.9257142857142766
15.0,22.97,8.72,64.52,3.41,0.03,2024-01-26,2024,1,False,0,0,-10.848685939553217,16.560666666666666,14.249999999999998,15.544285714285715,0.754285714285705
14.8,23.0,8.06,62.94,2.9,0.0,2024-01-27,2024,1,False,0,0,-11.048685939553216,16.432666666666666,14.94,15.275714285714285,0.7528571428571337
15.83,23.66,8.3,59.2,2.37,0.0,2024-01-28,2024,1,False,0,0,-10.018685939553217,16.347333333333335,15.36,15.22285714285714,0.7385714285714194
17.6,25.08,10.55,57.25,1.82,0.0,2024-01-29,2024,1,False,0,0,-8.248685939553216,16.335333333333335,14.529999999999998,15.684285714285716,0.7385714285714194
18.94,26.13,13.42,66.75,2.22,0.09,2024-01-30,2024,1,False,0,0,-6.908685939553216,16.40533333333333,12.709999999999999,16.127142857142857,0.7514285714285622
20.46,26.63,15.72,73.47,1.16,2.52,2024-01-31,2024,1,False,0,0,-5.388685939553216,16.548,10.909999999999998,16.872857142857146,0.40428571428570514
20.58,26.04,15.68,71.92,1.47,1.73,2024-02-01,2024,2,False,0,0,-5.268685939553219,16.715333333333334,10.36,17.601428571428574,0.6242857142857051
20.65,26.93,15.48,76.06,2.6,4.39,2024-02-02,2024,2,False,0,0,-5.198685939553219,16.877333333333333,11.45,18.40857142857143,1.247142857142848
19.5,27.14,12.92,67.9,2.94,0.02,2024-02-03,2024,2,False,0,0,-6.348685939553217,16.947666666666667,14.22,19.080000000000002,1.249999999999991
19.89,27.72,11.8,59.79,2.56,0.0,2024-02-04,2024,2,False,0,0,-5.958685939553217,17.005666666666666,15.919999999999998,19.66,1.249999999999991
20.76,28.48,12.86,63.04,2.25,0.0,2024-02-05,2024,2,False,0,0,-5.088685939553216,17.069,15.620000000000001,20.111428571428572,1.249999999999991
22.35,29.46,16.41,75.04,2.18,0.0,2024-02-06,2024,2,False,0,0,-3.4986859395532157,17.19333333333333,13.05,20.59857142857143,1.237142857142848
21.33,27.41,16.53,71.44,2.65,0.0,2024-02-07,2024,2,False,0,0,-4.518685939553219,17.285,10.879999999999999,20.722857142857144,0.877142857142848
18.73,26.14,11.59,53.37,3.18,0.0,2024-02-08,2024,2,False,0,0,-7.118685939553217,17.331666666666667,14.55,20.458571428571428,0.6299999999999908
16.66,25.15,9.43,56.31,3.21,0.0,2024-02-09,2024,2,False,0,0,-9.188685939553217,17.282666666666668,15.719999999999999,19.888571428571428,0.0028571428571337217
16.93,25.88,8.91,53.59,3.17,0.0,2024-02-10,2024,2,False,0,0,-8.918685939553217,17.250333333333334,16.97,19.521428571428572,0.0
19.35,28.24,10.32,49.09,2.61,0.0,2024-02-11,2024,2,False,0,0,-6.498685939553216,17.405666666666665,17.919999999999998,19.444285714285716,0.0
21.75,29.21,13.53,47.72,1.93,0.0,2024-02-12,2024,2,False,0,0,-4.098685939553217,17.656333333333336,15.680000000000001,19.585714285714285,0.0
23.14,29.88,17.62,57.79,1.74,0.49,2024-02-13,2024,2,False,0,0,-2.7086859395532166,17.965333333333334,12.259999999999998,19.69857142857143,0.06999999999999086
23.78,30.08,18.59,59.53,0.98,0.02,2024-02-14,2024,2,False,0,0,-2.068685939553216,18.276999999999997,11.489999999999998,20.048571428571428,0.07285714285713372
23.24,30.37,17.22,63.28,2.04,3.53,2024-02-15,2024,2,False,0,0,-2.6086859395532187,18.538,13.150000000000002,20.692857142857143,0.577142857142848
22.39,29.89,16.51,68.11,3.06,0.26,2024-02-16,2024,2,False,0,0,-3.4586859395532166,18.740333333333336,13.379999999999999,21.511428571428574,0.6142857142857051
21.98,29.63,14.44,55.88,2.46,0.0,2024-02-17,2024,2,False,0,0,-3.8686859395532167,18.904,15.19,22.232857142857142,0.6142857142857051
22.29,29.52,14.64,59.18,1.9,0.0,2024-02-18,2024,2,False,0,0,-3.558685939553218,19.058,14.879999999999999,22.65285714285714,0.6142857142857051
22.85,30.03,16.52,67.21,2.1,0.0,2024-02-19,2024,2,False,0,0,-2.9986859395532157,19.263666666666666,13.510000000000002,22.810000000000002,0.6142857142857051
24.19,32.0,17.23,71.22,2.87,3.19,2024-02-20,2024,2,False,0,0,-1.6586859395532159,19.530000000000005,14.77,22.96,0.9999999999999908
25.14,33.87,16.84,63.1,2.69,2.8,2024-02-21,2024,2,False,0,0,-0.7086859395532166,19.889000000000003,17.029999999999998,23.154285714285713,1.397142857142848
25.81,33.05,19.78,71.13,2.51,2.17,2024-02-22,2024,2,False,0,0,-0.03868593955321842,20.221333333333334,13.269999999999996,23.521428571428572,1.2028571428571337
