T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,DATE,YEAR,MONTH,HEAVY_RAIN,HEATWAVE,EXTREME_RAIN,TEMP_ANOMALY,TEMP_MA30
27.94,30.78,26.47,87.26,4.29,32.75,2011-06-16,2011,6,False,False,False,2.091314060446784,30.28633333333333
27.67,29.29,26.38,93.05,6.38,103.45,2011-06-17,2011,6,True,False,True,1.8213140604467846,30.231
28.39,30.81,26.7,89.11,7.05,39.91,2011-06-18,2011,6,False,False,False,2.5413140604467834,30.210333333333335
28.92,30.84,27.71,87.99,8.46,19.57,2011-06-19,2011,6,False,False,False,3.0713140604467846,30.209666666666667
29.02,31.38,27.1,87.14,6.37,16.84,2011-06-20,2011,6,False,False,False,3.1713140604467824,30.173999999999996
28.76,32.2,26.68,85.78,3.71,2.84,2011-06-21,2011,6,False,False,False,2.9113140604467844,30.14966666666667
29.22,32.76,26.41,85.48,3.95,8.72,2011-06-22,2011,6,False,False,False,3.3713140604467817,30.110999999999997
29.47,32.79,26.79,86.39,3.74,9.97,2011-06-23,2011,6,False,False,False,3.6213140604467817,30.038
28.67,30.37,27.5,90.86,3.24,6.71,2011-06-24,2011,6,False,False,False,2.8213140604467846,29.961333333333332
28.47,31.49,26.68,88.17,2.58,16.8,2011-06-25,2011,6,False,False,False,2.6213140604467817,29.919666666666668
28.43,31.34,26.17,86.81,4.81,10.53,2011-06-26,2011,6,False,False,False,2.5813140604467826,29.883333333333333
28.29,31.02,26.59,89.7,3.85,29.34,2011-06-27,2011,6,False,False,False,2.441314060446782,29.809666666666665
27.96,29.94,26.92,91.16,5.36,25.94,2011-06-28,2011,6,False,False,False,2.1113140604467837,29.70966666666667
28.63,31.29,26.9,89.2,4.67,10.02,2011-06-29,2011,6,False,False,False,2.781314060446782,29.628
28.58,30.48,27.28,92.06,4.35,7.84,2011-06-30,2011,6,False,False,False,2.731314060446781,29.583000000000002
28.75,31.84,26.75,86.25,3.45,9.08,2011-07-01,2011,7,False,False,False,2.901314060446783,29.545666666666666
27.64,29.17,26.29,91.27,5.32,12.2,2011-07-02,2011,7,False,False,False,1.7913140604467834,29.438333333333333
27.84,30.55,25.44,88.67,3.73,16.9,2011-07-03,2011,7,False,False,False,1.9913140604467827,29.372666666666664
26.87,28.75,25.1,88.05,2.95,3.2,2011-07-04,2011,7,False,False,False,1.0213140604467839,29.247999999999998
27.4,30.84,24.34,85.38,4.61,6.95,2011-07-05,2011,7,False,False,False,1.5513140604467814,29.14033333333333
27.78,30.55,25.33,86.37,4.5,20.39,2011-07-06,2011,7,False,False,False,1.931314060446784,29.035000000000004
27.35,29.52,25.66,89.94,5.21,20.59,2011-07-07,2011,7,False,False,False,1.5013140604467843,28.930666666666664
28.21,31.26,26.05,87.21,5.02,7.35,2011-07-08,2011,7,False,False,False,2.3613140604467837,28.851999999999997
28.39,31.71,25.43,86.46,3.78,3.2,2011-07-09,2011,7,False,False,False,2.5413140604467834,28.763333333333332
29.66,33.47,26.32,84.93,2.9,8.88,2011-07-10,2011,7,False,False,False,3.811314060446783,28.652666666666665
29.14,32.2,26.44,85.75,2.54,3.49,2011-07-11,2011,7,False,False,False,3.2913140604467834,28.581666666666667
28.3,30.69,26.24,88.33,2.86,2.36,2011-07-12,2011,7,False,False,False,2.4513140604467836,28.503
28.76,32.08,25.83,86.16,4.32,4.53,2011-07-13,2011,7,False,False,False,2.9113140604467844,28.452333333333335
28.7,31.3,26.62,88.51,3.46,3.56,2011-07-14,2011,7,False,False,False,2.851314060446782,28.428
27.85,30.17,26.41,90.24,4.12,5.81,2011-07-15,2011,7,False,False,False,2.0013140604467843,28.368666666666666
28.34,31.36,26.46,88.55,3.6,5.4,2011-07-16,2011,7,False,False,False,2.4913140604467827,28.382
28.59,31.73,25.95,89.34,4.09,9.32,2011-07-17,2011,7,False,False,False,2.7413140604467827,28.412666666666667
28.49,31.03,26.96,89.33,5.14,7.2,2011-07-18,2011,7,False,False,False,2.6413140604467813,28.416
28.77,31.55,26.98,89.66,4.84,14.53,2011-07-19,2011,7,False,False,False,2.9213140604467824,28.411
27.96,29.79,26.67,92.3,5.27,45.43,2011-07-20,2011,7,False,False,False,2.1113140604467837,28.37566666666667
27.75,29.18,26.56,92.61,6.25,30.59,2011-07-21,2011,7,False,False,False,1.9013140604467829,28.342
27.81,31.12,25.59,86.9,6.74,23.91,2011-07-22,2011,7,False,False,False,1.9613140604467816,28.295
27.77,31.64,25.45,85.11,3.85,0.98,2011-07-23,2011,7,False,False,False,1.9213140604467824,28.238333333333333
27.94,31.57,25.14,84.41,2.46,0.54,2011-07-24,2011,7,False,False,False,2.091314060446784,28.214000000000002
28.3,31.99,25.33,84.89,3.08,0.15,2011-07-25,2011,7,False,False,False,2.4513140604467836,28.208333333333332
27.76,30.0,25.84,87.74,1.82,0.71,2011-07-26,2011,7,False,False,False,1.9113140604467844,28.185999999999996
28.24,31.61,25.67,86.06,3.52,0.04,2011-07-27,2011,7,False,False,False,2.3913140604467813,28.18433333333333
28.45,31.94,25.69,86.02,3.02,0.21,2011-07-28,2011,7,False,False,False,2.601314060446782,28.200666666666667
28.81,32.66,25.48,84.16,2.81,0.12,2011-07-29,2011,7,False,False,False,2.9613140604467816,28.206666666666663
29.34,33.64,25.9,82.73,2.8,0.0,2011-07-30,2011,7,False,False,False,3.4913140604467827,28.232000000000003
29.83,33.9,26.29,82.51,2.17,0.51,2011-07-31,2011,7,False,False,False,3.981314060446781,28.268000000000004
30.36,33.77,26.9,82.32,1.78,0.87,2011-08-01,2011,8,False,False,False,4.511314060446782,28.358666666666668
30.2,33.22,27.56,85.63,2.25,7.58,2011-08-02,2011,8,False,False,False,4.351314060446782,28.437333333333335
28.7,31.1,26.56,89.66,5.86,5.68,2011-08-03,2011,8,False,False,False,2.851314060446782,28.498333333333335
28.93,32.27,26.71,86.84,5.48,12.47,2011-08-04,2011,8,False,False,False,3.0813140604467826,28.549333333333333
28.67,31.45,26.78,89.89,4.49,21.35,2011-08-05,2011,8,False,False,False,2.8213140604467846,28.578999999999997
28.73,31.24,26.93,90.15,4.47,30.37,2011-08-06,2011,8,False,False,False,2.8813140604467833,28.625
28.65,31.23,26.94,90.37,2.97,75.86,2011-08-07,2011,8,True,False,True,2.8013140604467814,28.639666666666667
27.74,29.02,26.69,94.55,5.07,73.69,2011-08-08,2011,8,True,False,True,1.8913140604467813,28.618
27.63,29.31,26.45,93.56,4.48,21.61,2011-08-09,2011,8,False,False,False,1.7813140604467819,28.550333333333334
27.47,28.72,26.47,93.83,4.48,24.42,2011-08-10,2011,8,False,False,False,1.6213140604467817,28.494666666666664
27.4,29.38,26.25,93.39,4.06,26.52,2011-08-11,2011,8,False,False,False,1.5513140604467814,28.464666666666666
27.09,28.57,25.57,93.66,3.95,17.29,2011-08-12,2011,8,False,False,False,1.2413140604467827,28.409
27.32,29.8,25.55,91.36,6.36,25.05,2011-08-13,2011,8,False,False,False,1.4713140604467831,28.363
27.53,29.25,26.4,92.68,4.77,9.72,2011-08-14,2011,8,False,False,False,1.681314060446784,28.352333333333334
27.68,30.03,26.02,91.77,4.06,3.91,2011-08-15,2011,8,False,False,False,1.8313140604467826,28.330333333333332
27.48,29.12,26.36,93.3,3.52,24.7,2011-08-16,2011,8,False,False,False,1.6313140604467833,28.293333333333333
26.7,28.6,25.21,91.53,3.93,14.87,2011-08-17,2011,8,False,False,False,0.8513140604467822,28.233666666666668
26.58,29.31,24.71,90.62,2.66,8.71,2011-08-18,2011,8,False,False,False,0.7313140604467812,28.160666666666664
26.26,28.29,24.46,91.7,2.33,5.16,2011-08-19,2011,8,False,False,False,0.4113140604467844,28.104
27.89,31.7,24.67,86.01,1.99,0.65,2011-08-20,2011,8,False,False,False,2.0413140604467834,28.108666666666668
27.49,30.73,24.88,88.29,2.59,0.09,2011-08-21,2011,8,False,False,False,1.6413140604467813,28.098000000000003
27.58,30.74,25.14,89.36,2.92,0.81,2011-08-22,2011,8,False,False,False,1.7313140604467812,28.091666666666665
27.86,31.21,25.42,88.77,3.04,0.48,2011-08-23,2011,8,False,False,False,2.0113140604467823,28.089
27.72,30.5,25.63,89.74,2.86,0.56,2011-08-24,2011,8,False,False,False,1.8713140604467817,28.069666666666667
27.6,30.07,25.77,91.33,2.54,8.99,2011-08-25,2011,8,False,False,False,1.7513140604467843,28.064333333333334
27.36,29.86,25.83,92.94,3.91,12.23,2011-08-26,2011,8,False,False,False,1.5113140604467823,28.035
27.13,28.82,25.94,93.39,3.59,7.81,2011-08-27,2011,8,False,False,False,1.2813140604467819,27.991
27.16,29.54,25.58,91.41,3.82,3.87,2011-08-28,2011,8,False,False,False,1.311314060446783,27.936
27.4,29.96,25.6,92.09,4.24,1.7,2011-08-29,2011,8,False,False,False,1.5513140604467814,27.871333333333332
27.62,29.99,25.94,92.51,4.63,4.07,2011-08-30,2011,8,False,False,False,1.7713140604467839,27.797666666666665
27.39,29.7,25.98,93.31,4.27,5.3,2011-08-31,2011,8,False,False,False,1.5413140604467834,27.698666666666664
26.79,28.03,25.85,94.23,5.93,5.81,2011-09-01,2011,9,False,False,False,0.941314060446782,27.584999999999997
26.77,28.52,25.6,93.03,4.38,13.84,2011-09-02,2011,9,False,False,False,0.9213140604467824,27.520666666666667
27.29,30.15,25.12,90.52,2.82,3.66,2011-09-03,2011,9,False,False,False,1.441314060446782,27.466
26.71,29.18,24.81,93.53,2.72,6.39,2011-09-04,2011,9,False,False,False,0.8613140604467837,27.400666666666666
27.76,31.21,24.79,90.31,3.36,4.0,2011-09-05,2011,9,False,False,False,1.9113140604467844,27.368333333333336
27.69,30.38,25.95,91.62,4.25,3.53,2011-09-06,2011,9,False,False,False,1.8413140604467841,27.336333333333332
27.36,29.39,25.88,92.39,4.77,2.78,2011-09-07,2011,9,False,False,False,1.5113140604467823,27.323666666666668
27.24,28.56,26.13,93.89,3.9,10.62,2011-09-08,2011,9,False,False,False,1.3913140604467813,27.31066666666667
27.19,28.77,26.14,94.18,5.95,15.8,2011-09-09,2011,9,False,False,False,1.3413140604467841,27.301333333333332
27.96,31.11,25.8,90.0,3.45,4.73,2011-09-10,2011,9,False,False,False,2.1113140604467837,27.32
27.75,30.91,25.36,88.77,2.39,0.88,2011-09-11,2011,9,False,False,False,1.9013140604467829,27.342
29.2,32.59,25.57,81.62,1.16,0.01,2011-09-12,2011,9,False,False,False,3.351314060446782,27.404666666666667
29.25,32.53,26.22,83.72,1.17,6.62,2011-09-13,2011,9,False,False,False,3.401314060446783,27.462
26.9,28.51,25.26,93.22,3.28,18.87,2011-09-14,2011,9,False,False,False,1.0513140604467814,27.436
26.56,28.76,24.9,92.79,3.81,14.45,2011-09-15,2011,9,False,False,False,0.7113140604467816,27.40533333333333
26.87,28.26,25.94,94.66,4.53,22.21,2011-09-16,2011,9,False,False,False,1.0213140604467839,27.410999999999998
27.32,29.27,26.37,93.72,4.5,30.83,2011-09-17,2011,9,False,False,False,1.4713140604467831,27.43566666666667
27.5,29.7,25.96,92.63,2.91,14.22,2011-09-18,2011,9,False,False,False,1.6513140604467829,27.476999999999997
27.86,30.68,25.78,90.42,1.74,20.2,2011-09-19,2011,9,False,False,False,2.0113140604467823,27.476
27.01,28.68,25.47,95.07,2.55,20.75,2011-09-20,2011,9,False,False,False,1.1613140604467844,27.459999999999997
27.25,29.59,25.56,91.95,2.44,12.76,2011-09-21,2011,9,False,False,False,1.4013140604467829,27.449
27.44,30.43,25.7,92.07,3.84,18.77,2011-09-22,2011,9,False,False,False,1.5913140604467841,27.435
27.08,29.22,25.4,93.95,4.93,14.42,2011-09-23,2011,9,False,False,False,1.2313140604467812,27.413666666666664
27.56,30.0,25.79,92.0,5.3,5.3,2011-09-24,2011,9,False,False,False,1.7113140604467816,27.412333333333333
27.82,30.56,26.15,90.61,5.16,12.59,2011-09-25,2011,9,False,False,False,1.9713140604467831,27.427666666666664
28.39,31.57,26.01,87.7,3.15,5.51,2011-09-26,2011,9,False,False,False,2.5413140604467834,27.469666666666665
28.06,31.41,25.17,87.39,2.09,0.39,2011-09-27,2011,9,False,False,False,2.2113140604467816,27.499666666666666
27.25,30.8,24.36,87.09,3.07,0.0,2011-09-28,2011,9,False,False,False,1.4013140604467829,27.494666666666667
27.15,31.28,23.09,83.57,2.41,0.0,2011-09-29,2011,9,False,False,False,1.3013140604467814,27.479
27.68,31.84,23.64,86.04,2.56,0.0,2011-09-30,2011,9,False,False,False,1.8313140604467826,27.488666666666667
27.53,31.63,24.31,84.33,2.95,0.0,2011-10-01,2011,10,False,False,False,1.681314060446784,27.513333333333335
27.06,31.49,23.09,82.61,2.63,0.03,2011-10-02,2011,10,False,False,False,1.2113140604467816,27.523
27.31,31.82,22.81,80.65,2.15,0.0,2011-10-03,2011,10,False,False,False,1.4613140604467816,27.523666666666667
27.48,31.47,23.22,81.62,1.88,0.0,2011-10-04,2011,10,False,False,False,1.6313140604467833,27.54933333333333
27.76,31.76,23.69,83.07,2.03,3.09,2011-10-05,2011,10,False,False,False,1.9113140604467844,27.54933333333333
27.91,31.6,24.75,87.26,2.8,1.94,2011-10-06,2011,10,False,False,False,2.061314060446783,27.55666666666667
28.21,31.16,25.51,83.51,1.42,1.97,2011-10-07,2011,10,False,False,False,2.3613140604467837,27.584999999999997
27.85,30.63,24.45,81.92,1.44,1.0,2011-10-08,2011,10,False,False,False,2.0013140604467843,27.60533333333333
27.99,30.55,24.95,80.79,0.98,0.04,2011-10-09,2011,10,False,False,False,2.1413140604467813,27.632
28.2,31.25,24.67,80.19,1.07,0.01,2011-10-10,2011,10,False,False,False,2.351314060446782,27.64
27.98,31.32,24.63,82.91,1.88,0.0,2011-10-11,2011,10,False,False,False,2.1313140604467833,27.64766666666667
27.16,31.42,23.66,84.69,2.24,0.37,2011-10-12,2011,10,False,False,False,1.311314060446783,27.579666666666665
27.97,31.92,23.75,79.43,1.43,0.03,2011-10-13,2011,10,False,False,False,2.1213140604467817,27.537
28.01,31.71,24.61,83.26,1.19,0.0,2011-10-14,2011,10,False,False,False,2.1613140604467844,27.574
27.73,31.01,25.14,83.34,1.5,0.0,2011-10-15,2011,10,False,False,False,1.8813140604467833,27.613000000000003
27.47,31.46,22.79,76.1,1.2,0.0,2011-10-16,2011,10,False,False,False,1.6213140604467817,27.633
27.73,31.47,23.17,77.36,1.38,0.12,2011-10-17,2011,10,False,False,False,1.8813140604467833,27.646666666666665
27.14,30.59,24.41,84.43,2.47,2.53,2011-10-18,2011,10,False,False,False,1.2913140604467834,27.634666666666664
26.17,29.85,23.8,87.96,4.42,0.84,2011-10-19,2011,10,False,False,False,0.32131406044678457,27.578333333333333
26.74,30.87,22.1,82.2,2.38,0.1,2011-10-20,2011,10,False,False,False,0.8913140604467813,27.569333333333336
25.91,28.67,23.78,88.15,1.75,19.76,2011-10-21,2011,10,False,False,False,0.061314060446783,27.52466666666667
26.24,29.94,23.33,82.58,1.19,7.93,2011-10-22,2011,10,False,False,False,0.3913140604467813,27.48466666666667
25.86,29.96,21.71,83.9,1.82,3.3,2011-10-23,2011,10,False,False,False,0.011314060446782293,27.444000000000003
25.7,29.77,21.76,81.79,2.28,0.0,2011-10-24,2011,10,False,False,False,-0.14868593955321785,27.381999999999998
25.68,30.05,21.45,75.63,1.58,0.0,2011-10-25,2011,10,False,False,False,-0.16868593955321742,27.31066666666667
25.4,30.19,21.03,75.7,1.79,0.0,2011-10-26,2011,10,False,False,False,-0.44868593955321856,27.211000000000002
